,Mes,Item_Commodity,CantidadPedida,CantidadRecibida,PrecioUnitario,Total
468,2018-05,7321,171.0,40.0,15.014236363636364,2159.54
469,2018-05,7322,3800.0,500.0,1.071,4069.8
470,2018-05,7324,60.0,30.0,2.1182999999999996,127.1
471,2018-05,7325,9.0,1.0,20.12,181.08
472,2018-05,7326,4100.0,1900.0,0.856,3468.8
473,2018-05,7327,39.0,30.0,2.061,76.88
474,2018-05,7329,41.0,4.0,9.3042424,371.71999999999997
475,2018-05,7330,39.0,9.0,23.619565,925.29
476,2018-05,7333,1700.0,600.0,0.2589,442.2
477,2018-05,7334,420.0,90.0,2.66256,1093.68
478,2018-05,7335,630.0,60.0,0.7060815555555555,444.81
479,2018-05,7337,137.0,65.0,3.31,453.47
480,2018-05,7343,40.0,0.0,6.556,262.24
481,2018-05,7347,31.0,15.0,15.156,470.98
482,2018-05,7348,309.0,40.0,3.31,1022.7900000000001
483,2018-05,7350,84.0,21.0,7.355738666666667,617.87
484,2018-05,7351,8.0,0.0,14.9987,120.0
485,2018-05,7352,1318.0,590.0,3.652252529411765,4822.45
486,2018-05,7353,2100.0,800.0,0.1186344,249.14000000000001
487,2018-05,7356,1496.0,400.0,0.489,731.54
488,2018-05,7358,460.0,100.0,2.4199999999999995,1113.2
489,2018-05,7360,20.0,4.0,48.9830428,979.7
490,2018-05,7363,34.0,0.0,38.80166311111111,1319.24
491,2018-05,7364,104.0,0.0,33.57625714285714,3484.7
492,2018-05,7367,31030.0,6090.0,4.0486652,155916.32
493,2018-05,7369,79.0,3.0,14.2376375,1124.75
494,2018-05,7371,20.0,0.0,3.692175,73.84
495,2018-05,7374,2140.0,240.0,6.61017,14145.76
496,2018-05,7377,120.0,0.0,4.184625,502.16
497,2018-05,7378,6.0,0.0,30.63,183.78
498,2018-05,7379,200.0,0.0,2.25708,451.42
499,2018-05,7381,30.0,30.0,2.255,67.65
500,2018-05,7384,3760.0,360.0,2.7572623333333333,10380.62
501,2018-05,7385,960.0,400.0,2.9532884444444445,2835.14
502,2018-05,7386,371.0,36.0,36.81002909090909,13656.51
503,2018-05,7387,50.0,30.0,2.492,124.6
504,2018-05,7389,24.0,0.0,0.299576,7.2
505,2018-05,7390,200.0,0.0,1.318968,263.8
506,2018-05,7391,6160.0,1120.0,13.293479214285714,78506.24999999999
507,2018-05,7393,748.0,114.0,9.830010999999999,7352.84
508,2018-05,7394,300.0,0.0,0.076271,22.89
509,2018-05,7397,840.0,240.0,1.487388857142857,1249.43
510,2018-05,7399,2700.0,600.0,2.72825,7365.01
511,2018-05,7404,740.0,100.0,1.256,929.4399999999999
512,2018-05,7408,1100.0,300.0,3.229,3551.9
513,2018-05,7409,2155.0,195.0,5.3732169999999995,11199.54
514,2018-05,7410,80.0,0.0,6.61116,528.88
515,2018-05,7416,2276.0,686.0,0.7774741818181817,1637.46
516,2018-05,7417,900.0,0.0,0.351624,300.77
517,2018-05,7418,30.0,0.0,6.267,188.01
518,2018-05,7421,360.0,30.0,29.56964125,7523.62
519,2018-05,7423,6.0,0.0,43.56640000000001,261.39
520,2018-05,7428,36.0,3.0,72.8847,2623.85
521,2018-05,7432,13900.0,1500.0,0.402,5587.799999999999
522,2018-05,7434,800.0,200.0,0.07620360000000001,60.97
523,2018-05,7437,266.0,84.0,6.835212285714285,1818.1699999999998
524,2018-05,7439,15.0,4.0,24.36,365.4
525,2018-05,7441,10050.0,4650.0,0.20666489999999998,2076.98
526,2018-05,7443,1970.0,480.0,21.186411999999997,41737.21
527,2018-05,7444,719.0,174.0,135.5932,97491.53
528,2018-05,7447,1260.0,300.0,0.8220414,1035.77
529,2018-05,7448,1440.0,240.0,0.733548,1056.3
530,2018-05,7449,16.0,0.0,19.3752,310.0
531,2018-05,7450,20.0,0.0,27.23,544.6
532,2018-05,7451,42.0,2.0,55.507188444444445,2331.3
533,2018-05,7455,6.0,0.0,23.0006,138.0
534,2018-05,7458,806.0,136.0,85.24714807142857,68585.35
535,2018-05,7459,3640.0,440.0,2.277997,8291.92
536,2018-05,7462,44.0,6.0,44.181974999999994,1916.38
537,2018-05,7464,18.0,6.0,5.0901,91.62
538,2018-05,7466,8900.0,2310.0,0.2733321,2432.66
539,2018-05,7467,21.0,0.0,11.017000000000001,231.35999999999999
540,2018-05,7468,2138.0,400.0,0.876705,1731.72
541,2018-05,7471,588.0,98.0,1.3257126666666668,779.52
542,2018-05,7472,142.0,32.0,38.135598,5415.26
543,2018-05,7476,1868.0,868.0,1.26415,2396.33
544,2018-05,7477,1010.0,240.0,17.340933076923076,17271.96
545,2018-05,7478,180.0,20.0,13.3,2394.0
546,2018-05,7479,69.0,12.0,20.07134177777778,1384.93
547,2018-05,7480,69.0,0.0,5.73056,395.39
548,2018-05,7481,900.0,200.0,0.9868799999999999,888.21
549,2018-05,7483,56.0,17.0,22.735999999999997,1266.72
550,2018-05,7484,392.0,0.0,1.444081,566.08
551,2018-05,7486,26.0,0.0,26.4858,688.64
552,2018-05,7487,34.0,0.0,31.59,1074.06
553,2018-05,7490,180.0,0.0,1.2839,231.10000000000002
554,2018-05,7493,30.0,0.0,3.70597,111.18
555,2018-05,7496,282.0,114.0,3.44038975,979.88
556,2018-05,7498,185000.0,85000.0,0.0195,3607.5
557,2018-05,7499,2840.0,1200.0,0.47153153846153845,1304.71
558,2018-05,7500,1496.0,266.0,2.0550238,2820.14
559,2018-05,7501,4614.0,1400.0,1.8518614285714285,1980.47
560,2018-05,7502,6348.0,200.0,2.7345745454545454,8660.449999999999
561,2018-05,7504,92.0,44.0,11.0,1012.0
562,2018-05,7507,810.0,80.0,2.392576666666667,1937.98
563,2018-05,7511,290.0,90.0,2.4621188,720.59
564,2018-05,7512,30.0,0.0,3.5,105.0
565,2018-05,7515,280.0,28.0,8.3702832,2343.7
566,2018-05,7516,131.0,15.0,16.234615384615385,2130.45
567,2018-05,7519,384.0,0.0,0.724313,278.12
568,2018-05,7520,198.0,48.0,0.855,169.29
569,2018-05,7522,3100.0,1300.0,0.654,2027.3999999999999
570,2018-05,7523,36.0,0.0,12.1,435.59999999999997
571,2018-05,7526,341.0,110.0,14.984166666666667,5097.73
572,2018-05,7528,127.0,22.0,68.42422,7729.64
573,2018-05,7529,1120.0,300.0,18.447253571428572,20751.18
574,2018-05,7532,77.0,24.0,34.64228444444444,2599.94
575,2018-05,7536,102.0,0.0,13.724,1399.8600000000001
576,2018-05,7539,300.0,0.0,0.21186399999999997,63.57000000000001
577,2018-05,7542,68.0,2.0,25.4237025,1728.81
578,2018-05,7543,425.0,75.0,5.21188,1970.35
579,2018-05,7544,25.0,10.0,89.133,2228.35
580,2018-05,7545,36.0,10.0,24.88025,892.75
581,2018-05,7547,196.0,0.0,8.370286,1640.5900000000001
582,2018-05,7548,4.0,2.0,68.09472,272.38
583,2018-05,7550,2040.0,480.0,4.799436222222223,9791.08
584,2018-05,7552,308.0,112.0,7.0109452857142855,2159.39
585,2018-05,7556,1230.0,420.0,13.771032500000002,16938.38
586,2018-05,7562,20.0,20.0,5.187,103.74
587,2018-05,7566,4.0,2.0,145.08,580.32
588,2018-05,7576,26.0,10.0,15.23375,391.98
589,2018-05,7577,4.0,0.0,41.0316,164.12
590,2018-05,7584,1280.0,200.0,2.8636905,3661.75
591,2018-05,7585,126.0,0.0,1.011429,127.44
592,2018-05,7590,1200.0,0.0,0.9202250000000001,1104.27
593,2018-05,7591,1440.0,240.0,1.5642239999999998,2252.47
594,2018-05,7593,800.0,100.0,0.55,440.0
595,2018-05,7595,10.0,2.0,65.38626,653.86
596,2018-05,7596,1200.0,600.0,1.5718000000000003,1886.16
597,2018-05,7597,224.0,112.0,7.2717,1628.86
598,2018-05,7600,30.0,0.0,72.0339,2161.02
599,2018-05,7603,2.0,1.0,47.06,94.12
600,2018-05,7605,270.0,0.0,6.66779,1800.3
601,2018-05,7606,70.0,10.0,1558.5175,109096.23
602,2018-05,7607,209.0,49.0,11.963936363636362,2650.1800000000003
603,2018-05,7608,3600.0,600.0,0.5283300000000001,2473.41
604,2018-05,7609,160.0,40.0,2.1,336.0
605,2018-05,7615,40.0,20.0,23.3374,933.5
606,2018-05,7616,40.0,5.0,36.455935999999994,1447.8000000000002
607,2018-05,7619,8.0,0.0,6.75,54.0
608,2018-05,7622,1230.0,90.0,1.76175,2166.95
609,2018-05,7625,86.0,12.0,87.71138923076923,7543.1900000000005
610,2018-05,7626,460.0,20.0,6.959008916666666,2315.08
611,2018-05,7627,1000.0,200.0,0.59322,593.2
612,2018-05,7629,240.0,0.0,0.669644,160.71
613,2018-05,7631,20.0,20.0,10.59219,211.84
614,2018-05,7636,1040.0,240.0,0.47357333333333335,484.55
615,2018-05,7637,8.0,4.0,16.33,130.64
616,2018-05,7638,1000.0,100.0,0.3602415,360.24
617,2018-05,7639,3180.0,150.0,1.2999983846153849,4134.0
618,2018-05,7641,60.0,0.0,10.6237,637.4
619,2018-05,7643,360.0,0.0,1.249766,449.92
620,2018-05,7644,1030.0,180.0,2.494261076923077,2585.52
621,2018-05,7645,144.0,22.0,17.878110999999997,2516.12
622,2018-05,7648,29.0,14.0,18.350409428571428,532.15
623,2018-05,7649,187.0,43.0,14.841412333333333,2775.36
624,2018-05,7650,167.0,69.0,76.27,12737.090000000002
625,2018-05,7658,800.0,0.0,0.328758,263.0
626,2018-05,7659,70.0,0.0,388.906,27223.42
627,2018-05,7675,106.0,14.0,3.2,339.2
628,2018-05,7682,84.0,84.0,2.38563,200.39
629,2018-05,7684,200.0,200.0,0.2755,55.1
630,2018-05,7686,200.0,200.0,0.22881,45.76
631,2018-05,7687,1400.0,200.0,0.2225,311.5
632,2018-05,7688,30.0,0.0,18.24905,547.47
633,2018-05,7689,16.0,0.0,7.2034,115.24
634,2018-05,7690,1050.0,480.0,4.6332555555555555,4861.92
635,2018-05,7691,380.0,110.0,237.4421709090909,90601.67
636,2018-05,7692,810.0,90.0,0.5966985454545455,483.31
637,2018-05,7693,186.0,38.0,1.7851400000000002,314.15
638,2018-05,7695,216.0,0.0,4.2114,909.6500000000001
639,2018-05,7698,3800.0,1100.0,0.598,2075.0
640,2018-05,7699,230.0,60.0,232.93630000000002,53129.66
641,2018-05,7700,2034.0,594.0,1.6272727272727272,3217.3199999999997
642,2018-05,7705,9.0,0.0,25.161,226.44
643,2018-05,7706,120.0,0.0,0.980432,117.64
644,2018-05,7714,40.0,0.0,6.477474,259.08
645,2018-05,7716,49.0,16.0,6.17818,302.93
646,2018-05,7717,222.0,29.0,24.73182825,5490.47
647,2018-05,7718,85.0,17.0,20.313468833333335,1726.6
648,2018-05,7719,6.0,0.0,25.42,152.52
649,2018-05,7723,126.0,0.0,4.737,596.86
650,2018-05,7726,120.0,10.0,9.546092,1153.89
651,2018-05,7728,2000.0,500.0,2.0,4000.0
652,2018-05,7732,2100.0,900.0,0.028604,60.08
653,2018-05,7740,300.0,0.0,0.95389,286.17
654,2018-05,7742,300.0,0.0,0.956368,286.92
655,2018-05,7743,256.0,0.0,4.0145,1027.72
656,2018-05,7746,615.0,145.0,184.4690625,112387.48999999999
657,2018-05,7751,12.0,2.0,44.540000000000006,527.6800000000001
658,2018-05,7758,40.0,0.0,4.8882,195.52
659,2018-05,7765,390.0,65.0,31.827594615384616,12431.82
660,2018-05,7769,6.0,0.0,42.9858,257.92
661,2018-05,7770,1170.0,90.0,0.8305,971.6899999999999
662,2018-05,7771,147.0,0.0,6.764174,994.35
663,2018-05,7773,200.0,0.0,6.0,1200.0
664,2018-05,7778,100.0,100.0,0.68769,68.77
665,2018-05,7781,460.0,0.0,3.755555555555555,1676.0
666,2018-05,7783,448.0,0.0,5.262893,2357.76
667,2018-05,7786,35.0,15.0,30.85,1079.75
668,2018-05,7787,84.0,0.0,124.12,10426.08
669,2018-05,7791,720.0,20.0,1.9522275,1405.58
670,2018-05,7792,177.0,25.0,45.13399166666667,8012.96
671,2018-05,7796,219.0,52.0,25.256,5531.03
672,2018-05,7798,224.0,28.0,10.450188166666667,3351.54
673,2018-05,7801,680.0,60.0,2.244371666666667,1436.4
674,2018-05,7802,65.0,9.0,86.07757692307692,5595.04
675,2018-05,7808,10.0,5.0,43.337590000000006,433.38
676,2018-05,7810,800.0,0.0,0.604443,483.56
677,2018-05,7813,2160.0,60.0,1.9094765,4124.5
678,2018-05,7817,56.0,0.0,2.35993,132.16
679,2018-05,7821,504.0,56.0,8.8831992,4454.5
680,2018-05,7824,105.0,25.0,2.2,231.0
681,2018-05,7828,221.0,31.0,2.6727,590.71
682,2018-05,7831,178.0,14.0,3.1076666000000004,546.59
683,2018-05,7834,224.0,0.0,8.782283999999999,1967.22
684,2018-05,7839,220.0,90.0,7.932759,1745.1999999999998
685,2018-05,7842,2020.0,1120.0,0.61238,1207.9
686,2018-05,7849,47.0,16.0,32.54572,1483.43
687,2018-05,7852,41.0,17.0,21.924,899.58
688,2018-05,7858,700.0,300.0,1.9829957142857144,1388.1000000000001
689,2018-05,7860,12.0,6.0,76.29396,915.52
690,2018-05,7861,16.0,16.0,846.08,13537.28
691,2018-05,7862,120.0,0.0,1.694917,203.4
692,2018-05,7866,1400.0,200.0,3.3051,4627.139999999999
693,2018-05,7867,124.0,16.0,0.99932,120.28999999999999
694,2018-05,7871,600.0,300.0,1.07687,646.12
695,2018-05,7876,36.0,4.0,34.35942857142857,1235.37
696,2018-05,7880,25.0,9.0,24.07955075,602.0
697,2018-05,7881,112.0,0.0,13.96577,1564.16
698,2018-05,7882,80.0,0.0,5.418333333333333,627.4
699,2018-05,7885,870.0,30.0,48.016594399999995,12286.6
700,2018-05,7886,20.0,0.0,9.778608,195.56
701,2018-05,7888,900.0,300.0,0.3084688888888889,277.64
702,2018-05,7889,3300.0,700.0,0.7715,2545.95
703,2018-05,7890,28.0,0.0,444.1998,12437.6
704,2018-05,7894,436.0,14.0,9.034769,3903.47
705,2018-05,7895,786.0,140.0,9.862490625,7752.049999999999
706,2018-05,7898,3.0,3.0,18.0082,54.02
707,2018-05,7899,8.0,0.0,22.158378,177.26
708,2018-05,7902,560.0,0.0,0.722294,338.58000000000004
709,2018-05,7906,4500.0,1200.0,1.3564275,5860.2699999999995
710,2018-05,7908,8.0,2.0,79.20956225,633.68
711,2018-05,7911,392.0,28.0,7.638627666666667,2994.3199999999997
712,2018-05,7915,57.0,25.0,33.55084625,1919.33
713,2018-05,7916,6.0,6.0,8.22742,49.36
714,2018-05,7922,800.0,0.0,0.333608,266.88
715,2018-05,7923,375.0,50.0,4.8726666666666665,1795.53
716,2018-05,7925,825.0,155.0,139.46864684210527,113582.03
717,2018-05,7926,263.0,71.0,15.12388276923077,3902.66
718,2018-05,7927,4.0,0.0,15.1695,60.68
719,2018-05,7933,280.0,50.0,206.374495,57964.32
720,2018-05,7934,1090.0,490.0,0.16543625,177.45
721,2018-05,7936,112.0,0.0,8.782286,983.6
722,2018-05,7937,400.0,0.0,0.6156,246.24
723,2018-05,7938,28.0,4.0,39.814814999999996,1106.72
724,2018-05,7943,50.0,50.0,5.296,264.8
725,2018-05,7945,36.0,0.0,48.28,1738.08
726,2018-05,7946,500.0,100.0,15.253440000000001,7626.72
727,2018-05,7953,528.0,80.0,2.574,1359.06
728,2018-05,7956,22.0,0.0,12.7224,279.89
729,2018-05,7960,12.0,0.0,12.999978,156.0
730,2018-05,7963,1526.0,196.0,5.793120666666667,5465.0
731,2018-05,7964,4.0,0.0,17.4,69.6
732,2018-05,7965,23000.0,1750.0,3.03034,69697.83
733,2018-05,7969,500.0,300.0,0.98077,490.4
734,2018-05,7970,370.0,20.0,6.157297777777778,2280.9100000000003
735,2018-05,7972,350.0,200.0,1.5671599999999999,629.0799999999999
736,2018-05,7975,90.0,0.0,139.8305,12584.76
737,2018-05,7979,1565.0,575.0,40.07395357142857,62688.479999999996
738,2018-05,7980,685.0,205.0,40.15786153846154,27517.93
739,2018-05,7981,2.0,0.0,123.84793,247.7
740,2018-05,7984,12.0,0.0,13.4592,161.51
741,2018-05,7990,200.0,0.0,38.98305,7796.61
742,2018-05,7991,100.0,0.0,38.98305,3898.31
743,2018-05,7995,125.0,50.0,3.4979999999999998,437.25
744,2018-05,7998,3460.0,300.0,1.9196313333333335,6641.91
745,2018-05,7999,480.0,0.0,2.0306533333333334,974.72
746,2018-05,8000,32.0,0.0,45.439675,1454.06
747,2018-05,8003,48.0,0.0,80.5,3864.0
748,2018-05,8004,112.0,25.0,98.0,10976.0
749,2018-05,8005,100.0,100.0,15.25423,1525.42
750,2018-05,8007,5520.0,120.0,0.162765875,898.46
751,2018-05,8008,76.0,16.0,96.089465,7270.21
752,2018-05,8009,60.0,60.0,6.29568,377.74
753,2018-05,8010,37.0,20.0,20607.187493875,165305.25
754,2018-05,8011,510.0,50.0,88.13366613333334,44363.270000000004
755,2018-05,8014,206.0,0.0,5.50848,1134.76
756,2018-05,8017,270.0,0.0,2.3485576000000004,634.0999999999999
757,2018-05,8018,330.0,0.0,1.5789422499999999,521.04
758,2018-05,8019,24.0,0.0,62.31,1495.44
759,2018-05,8020,784.0,140.0,2.385762222222222,1870.4199999999998
760,2018-05,8021,355.0,69.0,9.335147000000001,3029.0699999999997
761,2018-05,8022,1144.0,0.0,21.476700857142855,16203.579999999998
762,2018-05,8023,16.0,0.0,22.211,355.36
763,2018-05,8029,400.0,0.0,0.680575,272.24
764,2018-05,8031,400.0,50.0,0.84032,336.16
765,2018-05,8032,17.0,0.0,70.617006,1200.47
766,2018-05,8043,750.0,50.0,1.8419311111111112,1381.54
767,2018-05,8046,7600.0,0.0,3.225996153846154,24944.83
768,2018-05,8047,30.0,0.0,10.774823333333332,343.95
769,2018-05,8051,220.0,45.0,19.537418846153848,4298.24
770,2018-05,8052,120.0,0.0,3.50806,420.96
771,2018-05,8056,135.0,0.0,8.5316,1151.76
772,2018-05,8057,60.0,0.0,9.561042,573.68
773,2018-05,8059,400.0,0.0,2.238395,895.35
774,2018-05,8060,200.0,0.0,3.332264,666.44
775,2018-05,8061,56.0,0.0,8.573365,480.12
776,2018-05,8065,8.0,0.0,932.2034,7457.64
777,2018-05,8068,56.0,0.0,3.601697,201.7
778,2018-05,8069,42.0,0.0,12.807171000000002,537.9000000000001
779,2018-05,8070,250.0,28.0,16.9019487,4607.55
780,2018-05,8072,50.0,20.0,18.56,928.0
781,2018-05,8073,6.0,6.0,21.61,129.66
782,2018-05,8075,6.0,0.0,27.76,166.56
783,2018-05,8077,4.0,0.0,15.25,61.0
784,2018-05,8078,4.0,0.0,7.8,31.2
785,2018-05,8079,54.0,26.0,2.3716,128.08
786,2018-05,8080,6.0,6.0,30.51,183.06
787,2018-05,8081,52.0,16.0,15.25,793.0
788,2018-05,8083,34.0,6.0,21.19,720.46
789,2018-05,8085,20.0,0.0,16.95,339.0
790,2018-05,8086,70.0,40.0,29.72,2080.4
791,2018-05,8090,2000.0,1250.0,6.786798,11008.6
792,2018-05,8091,120.0,0.0,1.1932977500000002,143.2
793,2018-05,8093,45.0,3.0,14.818848000000001,610.0
794,2018-05,8094,140.0,27.0,36.39582,5095.41
795,2018-05,8095,240.0,0.0,3.1912,765.88
796,2018-05,8106,20.0,0.0,83.8898,1677.8
797,2018-05,8109,400.0,0.0,1.8648,745.92
798,2018-05,8110,400.0,0.0,0.322,128.8
799,2018-05,8121,280.0,80.0,3.4679002857142858,970.99
800,2018-05,8124,240.0,20.0,101.2225,24675.6
801,2018-05,8126,385.0,95.0,53.46488666666667,20560.8
802,2018-05,8127,24.0,4.0,17.4,417.59999999999997
803,2018-05,8129,12.0,0.0,17.4,208.79999999999998
804,2018-05,8138,1100.0,600.0,0.7061384,788.02
805,2018-05,8139,196.0,105.0,1.5235764,298.61
806,2018-05,8140,30.0,0.0,3.3813999999999997,103.75999999999999
807,2018-05,8141,800.0,0.0,0.847167,677.73
808,2018-05,8142,360.0,240.0,0.3459999999999999,124.56
809,2018-05,8144,240.0,0.0,0.39537,94.88
810,2018-05,8145,260.0,60.0,0.43122,113.78
811,2018-05,8146,60.0,0.0,0.665358,39.92
812,2018-05,8147,60.0,0.0,0.848018,50.88
813,2018-05,8148,100.0,100.0,1.0,100.0
814,2018-05,8149,6.0,0.0,4.2364,25.42
815,2018-05,8150,200.0,0.0,2.2323333333333335,427.36
816,2018-05,8152,200.0,0.0,0.22041,44.08
817,2018-05,8153,220.0,80.0,1.9555779999999998,432.79999999999995
818,2018-05,8154,18.0,10.0,8.30512,149.49
819,2018-05,8156,60.0,0.0,0.3136,18.82
820,2018-05,8157,103.0,46.0,10.16642,1047.15
821,2018-05,8158,32.0,8.0,19.49,623.68
822,2018-05,8160,24.0,0.0,1.3284,31.89
823,2018-05,8161,18.0,6.0,6.86469,123.57
824,2018-05,8162,128.0,16.0,3.813071076923077,488.1
825,2018-05,8163,152.0,21.0,6.298223076923078,957.26
826,2018-05,8164,120.0,0.0,0.796047,95.52
827,2018-05,8165,2900.0,600.0,0.8968915454545455,2630.91
828,2018-05,8166,1750.0,450.0,0.9518574545454546,1665.77
829,2018-05,8167,2470.0,300.0,0.5769022857142857,1424.94
830,2018-05,8168,14.0,3.0,8.0255105,112.35999999999999
831,2018-05,8169,1600.0,400.0,8.856042,9958.74
832,2018-05,8170,2300.0,0.0,0.0949586,218.39999999999998
833,2018-05,8171,300.0,0.0,1.620569,551.5899999999999
834,2018-05,8172,5800.0,900.0,0.5194366666666667,2939.33
835,2018-05,8173,3500.0,900.0,0.06051,211.76999999999998
836,2018-05,8174,840.0,140.0,3.371317411764706,2273.69
837,2018-05,8175,302.0,49.0,42.368497454545455,12795.29
838,2018-05,8176,344.0,94.0,9.449575454545455,3078.12
839,2018-05,8177,3500.0,0.0,0.007563,26.459999999999997
840,2018-05,8178,58.0,6.0,14.403281666666667,835.38
841,2018-05,8179,82.0,12.0,3.813,312.68
842,2018-05,8180,369.0,34.0,1.8306,675.48
843,2018-05,8181,11100.0,1300.0,58.9327054,883460.66
844,2018-05,8182,120.0,20.0,0.829864,94.23
845,2018-05,8183,800.0,0.0,0.55274725,442.20000000000005
846,2018-05,8187,500.0,0.0,2.205048,1102.5
847,2018-05,8188,70.0,10.0,10.16653,711.67
848,2018-05,8191,1040.0,180.0,1.801233125,3362.5299999999997
849,2018-05,8192,1350.0,330.0,2.9591525,4457.33
850,2018-05,8193,74.0,9.0,1.7526429166666666,129.69
851,2018-05,8197,2600.0,400.0,0.12138190909090908,305.22
852,2018-05,8198,800.0,400.0,0.27119,216.96
853,2018-05,8199,298.0,50.0,91.0,27118.0
854,2018-05,8201,600.0,0.0,1.7990265,1079.95
855,2018-05,8203,2760.0,420.0,0.76604075,2114.26
856,2018-05,8204,240.0,0.0,3.303976,792.96
857,2018-05,8206,1818.0,24.0,2.923435714285714,5042.3
858,2018-05,8209,40.0,0.0,46.224,1848.96
859,2018-05,8210,800.0,0.0,0.3955,316.4
860,2018-05,8211,1200.0,0.0,0.5398,647.76
861,2018-05,8212,120.0,0.0,0.26664,32.0
862,2018-05,8216,12.0,0.0,14.4936,173.92
863,2018-05,8217,20.0,0.0,9.31,186.2
864,2018-05,8219,240.0,0.0,1.186333,284.72
865,2018-05,8220,93.0,7.0,13.002498833333332,1209.24
866,2018-05,8222,400.0,0.0,0.341949,136.76
867,2018-05,8225,150.0,0.0,4.827774,724.17
868,2018-05,8226,310.0,0.0,1.571615,487.18
869,2018-05,8227,120.0,0.0,3.443333,413.2
870,2018-05,8228,40.0,0.0,20.288632,811.56
871,2018-05,8229,50.0,6.0,19.467720875,973.3900000000001
872,2018-05,8231,82.0,18.0,19.63416,1609.98
873,2018-05,8233,8.0,0.0,6.7408,53.92
874,2018-05,8245,8.0,0.0,13.8136,110.5
875,2018-05,8246,4.0,0.0,15.5508,62.2
876,2018-05,8248,1170.0,0.0,1.3286066666666667,1714.25
877,2018-05,8252,12.0,0.0,14.353248,172.24
878,2018-05,8257,16.0,0.0,29.156127,466.48
879,2018-05,8263,4.0,0.0,13.2627,53.06
880,2018-05,8271,120.0,0.0,0.465408,55.84
881,2018-05,8272,16.0,0.0,20.15904,322.56
882,2018-05,8274,12.0,0.0,10.873328,130.48
883,2018-05,8275,870.0,180.0,1.9374514285714286,1699.94
884,2018-05,8278,150.0,0.0,1.3,195.0
885,2018-05,8282,13.0,0.0,36.305063000000004,471.98
886,2018-05,8283,133.0,40.0,236.0,31388.0
887,2018-05,8284,64.0,4.0,273.7392822857143,17519.3
888,2018-05,8285,342.0,60.0,163.66835714285713,55547.93
889,2018-05,8287,320.0,0.0,3.05085,976.26
890,2018-05,8288,400.0,50.0,20.3382455,8135.32
891,2018-05,8290,300.0,0.0,2.7043330000000005,811.3
892,2018-05,8292,45.0,0.0,45.526199999999996,2048.67
893,2018-05,8293,15.0,0.0,57.8026,867.04
894,2018-05,8294,140.0,28.0,1.8595196,260.33
895,2018-05,8297,98.0,0.0,3.3970653333333334,321.71
896,2018-05,8298,140.0,0.0,3.55714,498.0
897,2018-05,8301,292.0,212.0,15.5,4526.0
898,2018-05,8302,240.0,0.0,2.5725,617.4
899,2018-05,8304,288.0,48.0,17.22,4959.360000000001
900,2018-05,8306,270.0,180.0,0.8919520000000001,267.15000000000003
901,2018-05,8307,180.0,60.0,0.79,142.2
902,2018-05,8308,143.0,103.0,19.0,2717.0
903,2018-05,8310,600.0,0.0,0.573221,343.92
904,2018-05,8312,840.0,120.0,0.45179414285714287,379.5
905,2018-05,8313,8.0,4.0,4.092840000000001,32.74
906,2018-05,8314,20.0,20.0,28.81,576.2
907,2018-05,8315,120.0,0.0,3.033333,364.0
908,2018-05,8317,120.0,0.0,2.844914,341.38
909,2018-05,8318,390.0,0.0,3.8132760000000006,1487.18
910,2018-05,8321,180.0,0.0,4.36158,785.08
911,2018-05,8322,240.0,0.0,1.300333,312.08
912,2018-05,8324,60.0,0.0,4.390393,263.42
913,2018-05,8325,380.0,0.0,3.3050000000000006,1255.9
914,2018-05,8328,280.0,0.0,5.97714,1673.6
915,2018-05,8329,392.0,0.0,4.176160333333333,1658.3300000000002
916,2018-05,8331,307.0,28.0,13.404680666666668,2090.81
917,2018-05,8332,186.0,22.0,9.961432285714286,1852.81
918,2018-05,8333,20.0,4.0,24.60166142857143,492.03
919,2018-05,8335,12.0,0.0,13.8983,166.76
920,2018-05,8338,60.0,0.0,2.594067,155.64
921,2018-05,8345,12.0,0.0,23.7288,284.74
922,2018-05,8348,440.0,240.0,2.4633209999999996,1084.68
923,2018-05,8353,120.0,0.0,1.470303,176.44
924,2018-05,8354,90.0,0.0,1.3,117.0
925,2018-05,8356,100.0,0.0,17.7969,1779.7
926,2018-05,8360,24.0,24.0,3.2,76.8
927,2018-05,8362,400.0,0.0,0.0826,33.04
928,2018-05,8366,10.0,10.0,44.06779,440.68
929,2018-05,8368,100.0,0.0,1.069167,106.92
930,2018-05,8374,108.0,36.0,0.7,75.6
931,2018-05,8378,12.0,12.0,0.7,8.4
932,2018-05,8383,10.0,10.0,212.09328,2120.94
933,2018-05,8385,326.0,110.0,4.96,1616.96
934,2018-05,8387,35000.0,0.0,0.0057,199.5
935,2018-05,8388,24.0,16.0,12.0,288.0
936,2018-05,8390,246.0,84.0,5.5,1353.0
